supplier_id,name,phone,location,status,category
b69b3fa3-eace-4684-9bc1-d5650906edf2,Kelley-Sims,001-355-814-4588,South Shane,InActive,ability
b11c8ee6-8e57-45a2-95a0-78ea9be2b916,"Shannon, Brooks and Nunez",+1-261-340-5440,South Gregoryland,InActive,pressure
e25d2db9-abb3-4465-8450-e5fc2917d48f,"Rodriguez, Howard and Gordon",+1-283-955-6219x3775,Clarkborough,Active,participant
5806ae0f-5dd6-43b7-869b-ad2e12f411c3,Mason and Sons,(508)815-9760,New Kathyborough,Active,able
b6c525ae-95ef-4238-a3cc-028af41b1817,Gonzales PLC,001-569-808-1116x4254,Port Julialand,InActive,another
2610821e-de8c-4a0e-8ebf-de50298e37f4,Delgado Group,836.810.3975x82887,Erinmouth,InActive,law
f45a915e-d27d-4382-8d9e-6f7c9e6dd43f,Miller Ltd,001-503-632-2279,Wrightside,Blacklisted,maintain
a3c3979d-c798-4781-8064-8b9a8e02f04c,"Farrell, Strong and Beck",274-687-0971x55517,Livingstonfort,Active,us
ec4ed14d-1f49-48e1-ae28-b883be371294,Romero-Smith,001-474-374-4811x788,Brownmouth,Active,policy
9a5d30b1-1178-4362-a0aa-dba70eb9a26b,Contreras-Schroeder,+1-315-416-3778x477,Jacksontown,Blacklisted,it
14cdf3f2-b692-4ade-b68b-cfd37f36abd1,Williams-Morton,263.236.5247x9496,Martinland,Active,window
b6ad40d3-7507-48f9-b312-745e0d5dbdd3,Thompson-Harris,261-311-0248x59244,Gutierrezstad,Active,president
296f4a34-db12-49f6-8fdc-ec26670503e9,Hernandez PLC,(401)889-5561x570,New Faith,InActive,citizen
99976110-98eb-4b98-8ef4-2914a5912d0a,"Stone, Mata and Lewis",(250)250-7256,Andrewsmouth,Active,design
bd4d5b38-a748-494a-92ec-b66e95a06120,Owen-Waters,747.805.2233x2652,North Deborahville,InActive,wide
c267b77a-700c-4a2d-b0d9-166c15e491f2,Meyer PLC,9207805627,Danielmouth,InActive,sea
7bf28dde-d4df-4f8d-86e2-9a694c9d9f8c,"Williams, Nelson and Crawford",(481)981-8530x99064,Amandaland,Blacklisted,above
705018ee-b578-430b-950a-9f3e4ea58646,Robinson LLC,503.295.2505x927,Burnsland,Blacklisted,future
57bfa366-9895-4175-a765-57fefeabbc1e,Mcgee-Gomez,(269)651-9727x83451,Markchester,Blacklisted,law
0754d108-f7e1-4a82-b106-f683c63d60cd,Douglas-Pace,986.843.6104x31606,New Brittany,InActive,industry
e0f98173-206d-4e1e-ad27-e62d28772f05,"Lynch, Mejia and Doyle",907.953.0520,North Kellyport,Active,main
63b5a1fa-c1b7-4011-99af-cae08c85aece,George-Ortiz,+1-383-691-5022x720,Williamsstad,InActive,major
5a87e32a-59bd-4a4d-8b3c-34122da4a0ba,"Reed, Gonzalez and Moore",+1-999-431-0825,Port Pedrochester,Blacklisted,common
b4dbbb16-a07e-4063-802b-d601d0943038,Hernandez Inc,(604)373-1420,New Christine,Active,expect
8adeac66-4481-4dd4-843a-969ab98c17d6,Conner and Sons,863-776-5438,Bradleyton,InActive,much
73db0d1a-0635-4b56-99e6-dc5a3adf4eef,Ross LLC,3364829361,Davidburgh,Active,foreign
57d507e4-4e74-4178-9e45-b2fb84124432,"Joseph, Wright and Simmons",211.523.1918x24673,Halebury,Blacklisted,feel
7f4c9241-6502-43a8-8db4-a8102f0bd1c6,Taylor PLC,(513)378-2697x042,Port Stevenmouth,Active,government
1d057de1-4310-4e0d-8860-72b02c3ac238,Evans and Sons,(732)239-0697,North Kylie,Active,customer
1ba270a1-0c6b-4bc6-aaf3-672357824c8a,"Fuller, Gonzales and Evans",001-901-849-4120x445,Jorgeport,Blacklisted,group
23f7acb1-b731-4a19-a884-55b429979600,Brewer-Nixon,001-418-530-5411x27081,North Jennifer,Blacklisted,section
a39cddf0-f95a-4f98-8717-9e015ada415b,"Dorsey, Hernandez and Clayton",001-595-393-3712,Henryfort,Active,hard
eb2afc6f-aed9-441a-adea-d8438e429a2b,Burns and Sons,813-353-8034x2201,West Leslie,InActive,instead
0d7d2ee5-3798-4505-8926-8525e7952e96,Johnson Group,001-235-341-4412x963,Lake Nicoleshire,Active,bill
8743e691-6722-4604-9c6e-8058a0734eb9,Parker-Bell,823-316-9542,Port Wandachester,Active,term
86d5c8a1-021d-4eb4-bd70-93095153d7bf,King Ltd,512.561.6366x6643,West Jesus,InActive,leg
2f170c97-e4ff-48fc-8684-3c4349386bea,Lawrence Group,3939262065,Lake Jasonton,Active,few
545ca47e-d936-4deb-b620-93b87a16480c,Harding and Sons,9609059658,Lake Andrew,InActive,rock
d69d38a6-80ef-46c4-80f3-f7fd399ee0f6,Walker LLC,001-514-434-3915x274,New Karen,Blacklisted,discussion
d25f329e-de87-4ed7-baa3-21643083e8e7,York-Villarreal,818.547.0863x877,Donnastad,InActive,hot
e029f4fb-92cb-4c91-855c-0d953d54344a,"Carney, Burke and Schultz",3153929185,South Alejandra,Blacklisted,bank
539d144f-9846-42d6-8ce4-f9ae6016d840,"Collins, Huber and Sheppard",(465)556-1767x60459,East Brianport,Active,picture
a0499a71-84c3-4e5d-94d8-02c4854a22dd,Pineda and Sons,001-252-481-8792x2011,Justinville,InActive,various
43fa2b81-543b-41c2-8794-ac96e83c5a0c,Mcclain Ltd,+1-362-728-6937,Waltersburgh,InActive,any
68ed8ad7-2fcf-45a7-8da8-987c1ff0b01f,Navarro-Nelson,001-290-585-1181x6264,North Noahland,InActive,role
6c6163f0-ea39-4a4d-b375-a5f533a50fac,King-Kennedy,879-836-6791x1869,Port Bradleychester,InActive,detail
669697f9-5bd4-47b3-b951-fb99c9e419e7,"Miller, Marshall and Barnes",+1-356-234-3083x0427,East Regina,Active,project
1146d8d3-6b45-43ff-82f0-44e5eacd9169,Gardner-Lee,+1-696-618-5828x131,New Teresachester,Blacklisted,keep
e42c7183-db09-4ca9-9295-a5e5fcf9410f,Orozco LLC,6304246950,West Jason,InActive,show
bc191918-161c-4d94-8db3-a23d1fa5963a,"Snyder, Jones and Collins",861-418-7239x99667,East Stephanieville,Active,member
0659b37f-675b-468c-817e-1bf655808347,Mckay LLC,(478)505-5855,Garybury,InActive,apply
11c1976f-7d4a-4040-906c-c4195879f18b,Young-Gibson,612.595.5984,East Aaron,Blacklisted,vote
b22d212d-872e-46ff-b484-321c5547cf41,Griffin PLC,(306)365-8072x911,Brightfort,Blacklisted,quickly
894733da-b629-4ece-864a-cc007c76e32d,Robinson-Martin,978.849.1664,New Tanya,Active,million
d97706a5-4f1c-4340-8ecf-49c2b998e4e5,"Smith, Rodriguez and Hill",(631)663-9765x4925,East Robin,Active,suggest
4db19673-9623-4583-92d0-b52bac578761,Salazar Group,6188988557,East Renee,Blacklisted,suffer
b623797a-a527-4d7b-990d-cb9b13b32508,"Jimenez, Daniel and Johnson",001-359-700-5097x5296,Castillofurt,Blacklisted,here
b0e7c29e-a2a0-4af4-bb3f-43d864ee30f5,Myers Ltd,250.795.8408,New Robert,InActive,until
da0018cf-e220-4cbe-9902-aac4ca1f9b4d,Smith-Warner,790-794-3566,Port Terri,Blacklisted,financial
e8a5fb3a-2c64-4f10-baaf-6b6d541b7e0b,"Hart, Brown and Hill",227.254.8854x2877,Daniellechester,Blacklisted,project
46937336-1d26-4b41-ba08-7e9932f77446,Hall Ltd,+1-262-388-8210x4243,Colleenburgh,InActive,about
2fb608a9-13de-4699-ad91-f295b50c92e3,Howell LLC,001-890-307-9451x0268,Lake Troy,InActive,could
55dd4ba4-d90b-4578-95c0-c541defa1cda,Bradley Group,001-404-969-0356x897,Ethanberg,InActive,trade
51ec6577-56be-4f98-8e00-6764cb67deb1,Anderson-Gutierrez,525-274-2742,North David,InActive,of
df8e854a-f5cf-463a-adb4-38aa0e0f2055,Hammond and Sons,9387655639,Nelsonborough,Active,lose
3be7dcef-3289-4f11-b757-11dbd7d3f197,"Johnson, Carlson and Henry",523.930.0753x5633,Woodwardfurt,InActive,financial
05c731fc-4c90-4251-b5ec-a28f4648300d,"Wilson, Hernandez and Roberts",001-425-386-7709x2426,Wrightville,Blacklisted,position
40e88a24-5896-4a90-91a5-0bac26f913f4,Dunn-Green,001-806-869-3905x36844,Clementsfort,Blacklisted,again
a011c74b-a070-4a46-896d-60c4c945e9c9,Cox-Sanchez,659-434-8721,Jakeview,InActive,pull
78897676-dd63-4164-bd23-c2961a87eb5f,"Fernandez, Wilson and Alexander",364.204.3299,West Janet,Blacklisted,more
2a7a235d-2b19-4eac-bdae-8236539f1420,Wheeler-Nelson,(455)784-4093x926,Mcclureport,Active,growth
1385888f-9e84-41df-ac30-5f9edccea7c4,Hall Ltd,001-222-570-3711x8070,Evansburgh,Active,defense
96d4c188-a1e5-4d73-98af-3958c1ad6922,"Wise, Skinner and Summers",650.273.6083x0498,Devinborough,Blacklisted,chair
3f89d404-d78f-4aca-8c67-ee4e434674d5,Arnold-Simpson,9064251118,Port Jodi,Blacklisted,study
531b4610-f0a1-416f-9ef1-8bf101fedad5,Phillips PLC,001-297-385-3086,West Caitlin,InActive,range
c9adc26a-889a-4aff-8fa1-ea1a1c5b26ef,Day LLC,4998689123,Austinfort,Blacklisted,south
204b7326-9b23-42c7-9d16-ff29b9553da9,Torres-Calderon,495-368-0111x874,Stevenhaven,Blacklisted,kitchen
5ce76247-e955-44cd-b1d4-49d4a962d7c6,Gibson and Sons,717.681.0405x3003,Ortizshire,InActive,people
1fb155c8-c124-4ff5-a6cd-677f6081bd5f,"Kelly, Frazier and White",(337)493-4573x380,North Melissashire,InActive,visit
ec6174db-3f7d-4f5a-8285-425e2a9733ff,"Hernandez, Bender and Kennedy",982.479.4230x875,North Chrisland,Blacklisted,light
a5c8d7bb-8b64-4e5c-af2a-17094719a494,"Chung, Moore and Torres",+1-513-922-0502x36172,Whiteton,InActive,daughter
77472aeb-fbd3-49cf-92ba-e59560acb2e1,Rodriguez LLC,+1-757-812-8219x073,Robinton,Blacklisted,religious
b9cff22f-ec2d-4b41-be39-45c98a726a3c,Downs-Evans,234-543-5414x934,Seanhaven,Active,support
c95987e1-86a8-4e15-b70a-6892bb52e027,"Rhodes, Franco and Henderson",001-969-654-4423,South Michael,Blacklisted,water
d1725e7d-fa9e-4112-acdf-6a9ba79583f3,"Blackburn, Young and Hughes",429-709-9259,Sanchezport,Active,easy
cb258b21-5035-493d-9867-3e9ec5b05e85,Ruiz LLC,699-566-8503x61059,Katherinetown,InActive,year
9dcb7804-9717-4f2d-8590-ff54dc42083d,"Ellis, Ray and Velez",+1-796-421-0954x24833,New Gina,Active,have
6e71b972-71f3-40cc-b69c-f4880364aa6e,Mason-Pratt,001-559-527-1576x6007,West John,InActive,soon
eaa4119a-e7ed-4f58-9872-17432592d626,"Shaw, Chavez and Yang",(584)693-3096,Shaunmouth,Blacklisted,member
52ab090d-0069-4c83-9b32-017fb026f77d,Gordon LLC,001-820-250-0746x7939,Veronicaburgh,Active,could
80058a4c-9c1d-4d83-9e4e-26ab9b46a41a,"Gonzalez, Coffey and Avery",6997558315,Port Jasonton,Active,laugh
29fa1dcf-ca29-4994-8bab-7a9db471134e,Thompson Group,257.502.2224x015,North Stephanie,Blacklisted,writer
4ea17a20-9307-484c-b130-d796c6c1a917,Reynolds-Serrano,2338819966,Melaniefurt,InActive,officer
72921f5a-c981-4f2a-9558-ed71d7c4502e,Romero-Holland,001-210-400-6076x5122,Jacobchester,InActive,feeling
f22da27a-8114-4548-aaaf-59f5043071b3,Erickson-Mcbride,001-373-889-6195x4925,New Christopherborough,InActive,successful
cc91e08c-a872-4f6b-b0a6-8d434f67ec70,Rice Group,(734)799-8211x9167,Port Cassandra,InActive,interest
be8b91a2-69b4-4d7c-b8e7-13ae37b19566,"Hernandez, Prince and Poole",+1-743-827-1429x70480,Larsonburgh,InActive,machine
238e8b6b-09a6-4cff-8bb7-a056606a41c1,Sloan LLC,+1-781-774-3964x28390,East Wendy,InActive,learn
37aaa082-7d62-40ff-b52c-32129b4e3836,Miller-Rivas,+1-895-284-5002x64123,Millerchester,Blacklisted,international
e3ae0aa8-6ec5-4784-9d8a-d8fcdbfcb5c8,Nash Ltd,001-385-412-1016x7900,Johnsonberg,Active,foot
c330bef0-420b-43aa-aa88-e1087afc74fc,"Brown, Fitzpatrick and Li",(351)926-0754x52363,East Andreastad,Blacklisted,ball
7e79002f-11fd-4248-ad78-da7c963171e4,Carpenter-Wright,+1-463-941-4641,Jamestown,InActive,throw
6293371f-4248-4564-9609-bfa5c7e14b03,Butler LLC,001-360-353-1767,Torresburgh,Blacklisted,of
562137e0-cda0-4c5c-a3b6-6adc03dbf327,Hughes-Harris,001-671-506-0400,New Jasonport,Active,pressure
516c6311-d876-4508-bc6c-b8a63f0aace8,Fisher-Taylor,(556)542-5395,West Veronica,Blacklisted,enjoy
30667297-369d-4e36-949e-d2bdd19eb056,"Schmitt, Brooks and Mccoy",+1-568-596-5011x69971,North Robertton,Active,teacher
2815bbad-bb87-4c66-9d71-fb69831e5562,"White, Wilson and Thomas",726.488.6214x1287,South Jillberg,Active,nature
8620373d-2200-444c-81ea-72a83c05af81,Crawford-Preston,+1-964-698-3812x3333,East Dannymouth,Active,require
c217b975-aabc-4ce4-b0ad-21bd7902f074,Valdez Inc,7944388951,Eatonfort,Active,Republican
ef0bd14e-95c7-47f1-9e7b-2504574eab2c,Cooper PLC,840.978.7203,Jessetown,Blacklisted,exist
e8a01766-ce6c-4557-b228-b3fd2fcfc0e7,Webster LLC,(542)579-9252x7718,Lake Tracey,Blacklisted,economy
b884f379-0baf-4303-bbaa-f6fe1ece03b9,Henderson-Mcgee,+1-925-313-6064x31680,Juarezmouth,InActive,office
f5a44eb5-a819-4c12-8e55-5b84e498630f,"Clark, Smith and Cortez",(764)431-4419,Rangelchester,Blacklisted,magazine
759b2b39-a56e-4890-9d51-1e452081209b,"Hobbs, King and Wyatt",344.431.2348,Lake Nicole,Active,south
2c0aaffb-d25b-4163-851b-ae840e9241cd,Roberson Inc,(440)306-8575x0638,Michaelville,Active,bit
c663d031-62c0-46b0-999b-b594c08cbfa6,Jenkins Group,(777)262-4243,Cynthiashire,InActive,them
dba1bf34-40fc-4b1c-8d2e-830b9db3f676,"Taylor, Johnson and Stevens",578.911.4312x03370,Tranton,Blacklisted,matter
576e8ee8-5df0-4fb0-af97-ca230f71ec74,Cowan Ltd,604.930.5642,West Ryan,Active,decade
60a95f2b-79b7-486b-91f3-a671d839fbbf,"Murphy, Cordova and Lewis",608.239.6049,Collierberg,InActive,main
6069074e-6a09-45c7-859a-b8c91fefc241,"Crawford, Mcfarland and Smith",+1-467-833-3461x7260,Riveraville,Blacklisted,every
7469e448-9b1e-4469-a00e-af100b843972,Olson Group,(255)729-5653,East Darinside,Blacklisted,raise
a23c8570-95af-4791-8e06-956b18cbb53f,Carlson-Ross,240-792-4543,West Lucasfurt,InActive,pass
46d790af-c06c-45e8-aaa8-74ce68ee3799,Hill PLC,(534)558-4604x4870,New Douglas,Active,offer
0be3223b-662a-47a9-a56f-25a57ee943c4,Hill-Cooke,+1-214-965-9395x388,Bondfurt,InActive,different
c0414503-aa42-4270-b14c-7ac7f085bb3b,Farmer-Lee,316.806.8414,Brettmouth,Active,raise
b8f96b48-64e7-4d9f-8e7c-a4106ae5b45f,"Johnson, Simpson and Hudson",(746)550-8655x18253,Chadchester,Active,goal
e7834214-3d22-4f58-a388-73013a6edd32,"Wall, Floyd and Graves",(221)666-6318x3902,West Cassandra,Blacklisted,sea
fb33ceb7-8c0c-44bf-b319-1106c089d8ac,Jackson-Johnson,(924)735-9334x72944,East Josephland,Active,participant
c17459c9-b5ec-4482-814e-18a23f7365ef,"Salas, Day and Cross",+1-984-996-7036x2917,South Jeremyfort,Blacklisted,modern
4197913f-8f29-4bb7-90f1-638e13cebb7e,"Adams, Rojas and Morgan",+1-753-620-4120x6856,Cassandraland,Blacklisted,another
8d51d4d2-f1f0-4370-9579-6ec1bec8a2d4,Greer-Lambert,899-548-9402,Danielland,Active,hear
341011fa-966d-41ff-8fb2-ea5fc2a7795c,Craig-Mata,340.481.9050x598,Jonesmouth,Blacklisted,affect
6d146e04-8774-44e3-9a08-b28c96edce95,"Hart, Maddox and Owens",+1-615-648-1723x67273,Sanchezport,Active,memory
57ad1f5b-01b9-44d0-9afb-683b10307855,White-Johnson,001-321-538-4963x82715,South Deborahmouth,Blacklisted,trouble
5621f76b-6492-4275-a64c-95782ed734fb,Cook-Miller,+1-448-509-1600x169,Alvarezburgh,InActive,western
2b794f2d-b4cb-446b-84ca-7df074ddbf28,Mendez Ltd,001-382-672-2410x3156,Grayton,Blacklisted,tree
2980ea9a-001b-492f-b6d6-a1a9124ee04a,Miles-Austin,391-998-6414x05943,West Shelly,Active,job
361c0ec0-ad52-4884-a88c-d1f5b7e614f1,Stephens-Garner,529.460.6433,Lake Heatherview,InActive,performance
da57e3df-88be-4c2c-85d2-d167fc6e495f,Lin Inc,550.456.4705x81338,Lake Jeremymouth,Blacklisted,main
25f44dde-e853-470c-a7d0-9c2f40dd43ca,Carrillo LLC,468.889.8601x14960,Lake Jessica,Blacklisted,decade
07cc5de0-408d-4379-9e14-fc71ab6a6b26,Turner Inc,+1-876-439-3073x492,Greenestad,Active,believe
d75422f4-b9aa-4f08-af21-d137e2597f20,Preston Ltd,+1-682-290-6883x594,East Derekville,Blacklisted,box
4e96a067-f2e1-4a50-bd1d-cf8994fee107,Jordan-Santiago,(346)249-4095x2096,Latoyaside,Blacklisted,change
81535217-e1a5-480e-8d33-b1f01d9c4df1,Bentley-Carroll,+1-716-812-6055x0831,Johnshire,Blacklisted,letter
b3f0c17f-e019-4d44-a01c-eea7aba78772,"Anderson, Hoffman and Howard",696-286-0159,Kennethview,InActive,fire
051bebfd-1c0e-4ab1-8801-ab15520d7956,Torres Inc,001-946-976-4899x07184,Brookeshire,InActive,listen
9d216b31-b6cf-4035-a2cd-f9b4a168d49d,King-Faulkner,+1-505-824-1485x329,Russellstad,Blacklisted,argue
89ca19b8-37eb-45fd-a235-3c5e089f3a99,"Torres, Ferguson and Brandt",533.444.2871x399,Kennethport,Blacklisted,morning
afd62be2-2e58-4cb8-8a31-225084a3e1eb,Freeman and Sons,3797776077,Juliamouth,Active,take
37ba6129-1bd5-4687-ad9a-0ddc77362c51,Dixon-Dodson,598.367.4509x0093,Laurenborough,InActive,former
e7882eee-a8c5-4db4-8031-11c90fd2d16b,Barnes-Wallace,282.457.9724,Fryeville,Active,control
8ab42bf4-28e7-460d-a53e-1c9bf7a81008,Sanders Group,+1-629-988-5836x30448,Brianside,Blacklisted,pull
cb02444f-0889-426e-ac49-6d20e2f381cf,"Walker, Graham and Hernandez",001-978-752-3677,North Ashleyland,InActive,something
43e67514-c29e-4b3f-9752-536bec4ed4e6,"Chaney, Hart and Sherman",797.537.9590,North Nicholasshire,Active,write
88ee504a-c2a8-473a-a407-5419266c259d,"Shaffer, Rodriguez and Sandoval",284-343-3374x00701,Lake Jessica,Active,avoid
c8b3af18-6374-4321-8401-69725bafadbf,"Erickson, Jackson and Jackson",2544489115,Lake Melaniemouth,InActive,her
888ed40a-b90a-4f69-b4b2-8c341ea73a8e,Roberts-Robinson,461.306.8105,North Andreamouth,InActive,cause
7717307c-e6e5-43a1-a051-55eccc801094,Nguyen Ltd,754-695-3828,Leonardview,InActive,threat
ca4aea47-b23c-453a-8608-685ed7e0c1ba,Miller Group,(953)615-9747,Kennedyborough,Blacklisted,ready
313dc8ab-bbb7-4e59-9888-387f2a7faa13,"Suarez, Garza and Lewis",001-952-503-9316x74852,Jerryfort,Blacklisted,player
8e01e08e-4536-4a3e-a5dd-2443bf213d12,"Esparza, Banks and Bradley",001-794-693-3364x414,Gilmoreview,Blacklisted,indicate
00c0e255-8e23-4aa1-8533-8f0df1c62ed3,West-Johnston,(614)324-1787x288,Lake Andrea,InActive,subject
a7a5dd5b-5488-43d1-a827-30312c332672,Stone Inc,9568565486,Robertview,InActive,form
4f08912d-e757-47b6-b6ca-64df87bbe55f,Washington-Trevino,001-241-689-1819x22077,West Kelseyview,Blacklisted,nor
5f9ad174-5d35-4d33-90e6-b2985ca7f14c,"Torres, Stevenson and Bennett",(598)634-6887,South Carriemouth,Active,employee
3af8f540-abf5-4b59-81f6-cfa66c9e2f12,"Collins, Walters and Santos",525-526-8641,Amandachester,Blacklisted,financial
8f6fe4e2-dc6a-4b37-b052-3ec67c44cf5c,"Jackson, Krueger and Dorsey",292.404.6517,Aliciaport,Blacklisted,rate
2b44e3b0-9d17-4e4c-869e-96c1fd209aa3,Griffin PLC,(770)265-6219,Montoyashire,Active,hear
54457ba9-f426-4867-bc80-f479aa1815dd,"Short, Johnson and Smith",(686)742-0431,Jonesmouth,Blacklisted,catch
6c98c4d8-8056-4fff-8483-1d413a3e0b42,"Olsen, Stanton and Thompson",330-563-3548,Vancefort,Blacklisted,compare
73a81360-c0b1-4c22-839d-2cc10ef01f73,Wood Group,(397)694-4020,Comptonmouth,InActive,look
4dbbbc83-5332-4560-9665-4e4300af4e26,Clark-Garcia,8358835101,Christopherfort,InActive,chance
83f98fd5-f363-4a21-b0d3-64f4ed5684f1,"Garcia, Winters and Cline",(563)355-7797,North Courtney,Active,water
bf304842-cd55-4340-8348-9406dbada03c,Hughes-Crawford,(417)938-1127,South Markborough,Blacklisted,board
77d8e9f8-e6d2-4252-94c2-64b1ec93edca,"Rodriguez, Castro and Mckinney",401.547.8954,Sarahborough,Blacklisted,hospital
2cab3c78-c171-485b-9ebf-0e73baf97de0,Smith PLC,001-625-595-2379x737,East Jeffrey,Active,lawyer
ad7a15e7-9ba6-4466-bb70-e77e47057940,Harris-Santos,719-976-5202x034,Wademouth,Active,seem
87c32826-6b8c-47c2-9c98-47e46fac7e7f,Green Inc,739.964.6493x966,Harthaven,Active,environmental
35249593-b40f-4d7e-b292-1c16dee50cc9,"Jones, Freeman and Adkins",(474)247-9707,Thompsonton,Active,produce
aed27a48-425d-4542-ba4a-cd9144685631,"Williams, Todd and Jones",484.694.1214,West Jeffreymouth,Active,discover
1c8e5cc2-e787-4512-bdf6-942774d91b74,Wilson Ltd,793.367.8923,West Tonyaland,InActive,enter
469c598f-5d17-48d4-ae52-845bcaeba61a,Pearson-Kelley,7213780203,Loveland,Blacklisted,impact
c5297cde-b05f-4983-9aeb-9626acd0b086,"Compton, Martin and Long",813-435-2780x2865,West Patrickchester,Active,point
30a10943-1a81-43a5-9189-c67176570a43,Reed-Gordon,+1-862-901-5512x7561,South Tracey,Active,floor
fcba2bbc-2f39-431a-abe7-9350fc3a1074,Frazier Ltd,8459183534,Jacobsberg,Active,site
72d2a336-ddea-4e63-9f33-facc774c52cf,Park and Sons,(657)732-8233x715,Gomezshire,Blacklisted,job
482f9f93-698e-43af-91ac-bd9cdeab37c3,"Johnson, White and Ritter",749.650.7257x098,Richardview,InActive,worker
3b9c28eb-5e3d-4a78-ad0b-9ef47ee57b89,Adams-Roberts,001-670-473-3840,New Matthew,Active,market
5072acd6-9d74-4ead-b756-c6c64c457f72,"Mejia, Moore and Welch",(650)796-1815,New Bryanside,InActive,yeah
2aa5a058-3f2c-4d28-b3f9-3dbb7a760a4e,"Jones, Flores and Reed",(248)381-2624,Port Kimberlyland,Blacklisted,foreign
42128ed2-ce18-46e4-9102-7f1f2b4d5c93,Massey PLC,(919)241-0737,Smithchester,InActive,two
e5d9f52e-89b0-4e83-a04f-72bd333b65ce,Johnson and Sons,+1-417-740-6252x540,Port Cynthia,Active,if
3c06f6e0-81b3-4083-aeed-ef8db88ab176,Torres Ltd,237.204.2554x8297,North Luke,InActive,election
6700586e-50bf-4f84-9328-9e2bafb3c0d4,"Williams, Gonzalez and Martinez",628.350.8662x971,Lake Nancy,Active,reality
0dfeeb06-20cc-41b6-a479-92f47b695a54,"Smith, Terry and Morgan",355-723-9190,Dyerchester,Active,direction
3abe2723-59b9-4410-86ee-f2669557fe50,"Smith, Williams and Smith",+1-591-820-6082x48206,Mariestad,Blacklisted,article
c309a479-e264-4d88-862a-b633286a570a,"Smith, Davis and Buchanan",468-655-2985x343,Margaretborough,Active,skill
6be0473f-b35d-4e97-ae67-c2453d18df08,"Jensen, Murray and Beck",(294)702-1849x1133,East Timothyville,InActive,section
8b84929d-60d0-4572-8a90-baa31bd965b4,"Hall, Green and York",(334)869-6633,Garciamouth,Active,current
e0c93f0e-a1fc-49d1-9877-ae723946fa52,Smith-Reyes,761.989.7541x4482,Kyleberg,Blacklisted,hear
6cdcc5b4-e2ce-462c-9b67-2c16135f017c,Bowers Inc,919.411.7216x18960,Lake Courtney,InActive,chair
fe951ef8-85fa-472f-9cca-efc41a51a019,"Ramos, Cox and Henry",(514)406-6425,Charlesland,InActive,song
2c875424-8e1e-49b1-88a4-a29c58dbaf45,"Brown, Mitchell and Ellis",(701)943-4986x1979,Port Dylanshire,Active,her
eba4b9d7-e479-48d5-b3c8-02399df8eada,Vega-Owens,+1-206-363-7769,Port Jasmineview,Blacklisted,entire
0e107703-d222-4725-bef7-e0c005981802,"Johnson, Cook and Byrd",001-323-267-5615x2083,Ponceside,InActive,else
342b42f3-849e-4253-bebe-6e95d3637e17,Rangel Group,001-994-593-8147x53384,East Ashley,Blacklisted,list
96edb996-f2db-4fea-acb1-cc81a1f27bab,Gonzales-Hood,(295)289-5207x846,Wrightton,Blacklisted,later
4a431341-1445-4e0d-bc3b-ee4222205aa6,"Jones, Ruiz and Benitez",+1-602-669-6139x77213,Lake Wayne,InActive,ability
8a10c94b-5194-4567-be47-8c308b1c7d66,Hebert-Fernandez,423-376-7664,Rosschester,Active,type
e54c221b-ba72-45b8-92b0-8a295b40dd3b,Gamble PLC,+1-293-200-3708x541,Ryanbury,Blacklisted,hot
4dde0f6d-c25d-4245-82c8-137efad4fcaa,"Delacruz, Cummings and Silva",470.752.0877x6294,Ryanview,InActive,space
022d2b35-c6d8-482e-a4e0-fe00e623f370,"White, Christensen and Garcia",(307)719-6745x9584,Carneystad,InActive,piece
9c234709-fec5-4261-aa0c-df4c23344c3b,"Mcdowell, Riley and Edwards",499.326.4178,Lake Roberttown,Blacklisted,sit
b799ec32-2bba-4c65-b11b-34c69d797e7e,Wood Ltd,+1-763-650-7204x75012,North Jacobview,Active,speak
ed77c576-a762-48ff-a908-ad9613da9155,Klein-Landry,+1-843-873-2936x002,Donaldburgh,Active,able
1e383225-50bb-488e-b1af-30ee7e51a93c,Mendoza and Sons,308-467-1736x995,Smallport,Active,thousand
6065a0ed-0f3b-4269-9c6d-d098245376f3,Lopez LLC,579.461.5491x43017,Ingramview,Active,begin
08e2b063-f6fa-4ab1-90c9-e384fa1e957f,Romero Inc,234.262.9537x173,Atkinshaven,InActive,national
af0072e4-d4e9-4cb5-97c2-4ca05486610d,Haynes-Parker,460.867.7129x102,Port Jenniferhaven,Blacklisted,standard
56efec47-2edd-4917-b87a-728a82958166,Gonzalez-Jacobs,571-218-9193,Lake Danielle,Active,class
66c48ce8-66d9-4ccd-bbe3-2423eed31fc7,"Bowen, White and Ward",001-733-676-8812x8572,Morriston,InActive,training
036c6c06-dea3-4aab-9059-0ad6391a6797,Olson-Moon,001-769-652-5446x772,North Sherryborough,InActive,do
15c3655e-b72e-4aaf-92cb-3c7d95fd1cd6,Robinson Group,001-407-480-4495x6609,New Danielton,InActive,possible
903d3457-5b00-41c5-b743-6f3e3dd5f1b2,Parker-Bell,(550)989-4027,Caitlinville,Blacklisted,production
24ff2a29-b19f-4293-8876-60655ce3789e,Hardy-Berger,683-460-5057,Michaelland,InActive,west
2e3b9388-5195-481d-8249-f8e183296007,"Jennings, Smith and Phillips",+1-781-600-5661,East Stephanie,InActive,yes
cb002987-0174-4043-9604-99a9325c3a52,Lane PLC,001-392-201-4583,New Charlesfurt,Active,or
